docusaurus_slug,docusaurus_file,mintlify_file,old_url,new_url,status,source_hash,migrated,migrated_hash,migrated_at,manually_checked
/cloud/managed-postgres/upgrades,docs/cloud/managed-postgres/upgrades.md,products/managed-postgres/upgrades.mdx,https://clickhouse.com/docs/cloud/managed-postgres/upgrades,https://private-7c7dfe99.mintlify.app/products/managed-postgres/upgrades,matched,b445eca1bc80cddd,true,b445eca1bc80cddd,2026-05-08T09:09:20+00:00,false
/cloud/marketplace/marketplace-billing,docs/cloud/reference/03_billing/02_marketplace/overview.md,products/cloud/reference/billing/marketplace/overview.mdx,https://clickhouse.com/docs/cloud/marketplace/marketplace-billing,https://private-7c7dfe99.mintlify.app/products/cloud/reference/billing/marketplace/overview,matched,81c464817cd52ea7,true,81c464817cd52ea7,2026-05-08T09:09:20+00:00,false
/cloud/migrate/upload-a-csv-file,docs/cloud/onboard/02_migrate/01_migration_guides/08_other_methods/04_upload-a-csv-file.md,products/cloud/guides/migration/upload-a-csv-file.mdx,https://clickhouse.com/docs/cloud/migrate/upload-a-csv-file,https://private-7c7dfe99.mintlify.app/products/cloud/guides/migration/upload-a-csv-file,matched,4a099f2b522ce3e4,true,4a099f2b522ce3e4,2026-05-08T09:09:20+00:00,false
/cloud/migration/clickhouse-local,docs/cloud/onboard/02_migrate/01_migration_guides/08_other_methods/01_clickhouse-local-etl.md,get-started/setup/migration-guides/other-methods/clickhouse-local-etl.mdx,https://clickhouse.com/docs/cloud/migration/clickhouse-local,https://private-7c7dfe99.mintlify.app/get-started/setup/migration-guides/other-methods/clickhouse-local-etl,matched,7a9bbf05765000c1,true,7a9bbf05765000c1,2026-05-08T11:18:28+00:00,false
/cloud/migration/clickhouse-to-cloud,docs/cloud/onboard/02_migrate/01_migration_guides/07_OSS_to_Cloud/01_clickhouse-to-cloud_with_remotesecure.md,get-started/setup/migration-guides/oss-to-cloud/clickhouse-to-cloud.mdx,https://clickhouse.com/docs/cloud/migration/clickhouse-to-cloud,https://private-7c7dfe99.mintlify.app/get-started/setup/migration-guides/oss-to-cloud/clickhouse-to-cloud,matched,7ca206c1079979e2,true,7ca206c1079979e2,2026-05-08T11:33:34+00:00,false
/cloud/migration/etl-tool-to-clickhouse,docs/cloud/onboard/02_migrate/01_migration_guides/08_other_methods/02_etl-tool-to-clickhouse.md,get-started/setup/migration-guides/other-methods/etl-tool-to-clickhouse.mdx,https://clickhouse.com/docs/cloud/migration/etl-tool-to-clickhouse,https://private-7c7dfe99.mintlify.app/get-started/setup/migration-guides/other-methods/etl-tool-to-clickhouse,matched,14da5879ab135d65,true,14da5879ab135d65,2026-05-08T09:09:20+00:00,false
/cloud/migration/oss-to-cloud-backup-restore,docs/cloud/onboard/02_migrate/01_migration_guides/07_OSS_to_Cloud/02_oss_to_cloud_backups.md,products/cloud/guides/migration/oss-to-cloud-backup-restore.mdx,https://clickhouse.com/docs/cloud/migration/oss-to-cloud-backup-restore,https://private-7c7dfe99.mintlify.app/products/cloud/guides/migration/oss-to-cloud-backup-restore,matched,f169deff08e010e3,true,f169deff08e010e3,2026-05-08T09:09:20+00:00,false
/cloud/monitoring,docs/cloud/features/08_monitoring/overview.md,products/cloud/features/monitoring/overview.mdx,https://clickhouse.com/docs/cloud/monitoring,https://private-7c7dfe99.mintlify.app/products/cloud/features/monitoring/overview,matched,895bd5a08d387c60,true,895bd5a08d387c60,2026-05-07T14:49:41+00:00,false
/cloud/monitoring/cloud-console,docs/cloud/features/08_monitoring/cloud-console.md,products/cloud/features/monitoring/cloud-console.mdx,https://clickhouse.com/docs/cloud/monitoring/cloud-console,https://private-7c7dfe99.mintlify.app/products/cloud/features/monitoring/cloud-console,matched,c9a31fe3279cbef4,true,c9a31fe3279cbef4,2026-05-08T09:09:20+00:00,false
/cloud/monitoring/integrations,docs/cloud/features/08_monitoring/integrations.md,products/cloud/features/monitoring/integrations.mdx,https://clickhouse.com/docs/cloud/monitoring/integrations,https://private-7c7dfe99.mintlify.app/products/cloud/features/monitoring/integrations,matched,46e180d61e2fed9f,true,46e180d61e2fed9f,2026-05-09T10:10:14+00:00,false
